"","state_fips_code","state_name","disease","vaccine","time_horizon","vaccine_coverage_estimate","vaccine_effectiveness","declining_coverage_among_new_births","coverage_with_decline_applied","structural_vaccine_coverage","effective_structural_vaccine_coverage","total_population","age_group","age_group_length","age_group_population","waning_rate_annual","basic_reproduction_number","observed_national_cases","duration_infectious_days","duration_sick_days","cost_wage_daily","proportion_hospitalized_given_case","duration_hospitalized_days","cost_hospitalization_daily","death_rate","model_type","endemic_equilibrium_incidence_rate_annual","infections","infections_per_100k","additional_infections","additional_infections_per_100k","cases","cases_per_100k","additional_cases","additional_cases_per_100k","hospitalizations","hospitalizations_per_100k","additional_hospitalizations","additional_hospitalizations_per_100k","deaths","deaths_per_100k","additional_deaths","additional_deaths_per_100k","workdays_lost","workdays_lost_per_100k","additional_workdays_lost","additional_workdays_lost_per_100k","productivity_cost","productivity_cost_per_100k","additional_productivity_cost","additional_productivity_cost_per_100k","hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost","additional_hospitalization_cost_per_100k","total_cost","total_cost_per_100k","additional_total_cost","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"1340","18","Indiana","Rotavirus","Rotavirus",20,0.825,0.915,0.19,0.635,0.635,0.581025,6811752,"0-4 years",5,411823,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0806611372993615,33218.111546035,8066.11372993615,33218.111546035,8066.11372993615,19985.7265475071,4852.98940260916,19985.7265475071,4852.98940260916,285.795889629352,69.397748457311,285.795889629352,69.397748457311,0.147894376451553,0.0359121215793078,0.147894376451553,0.0359121215793078,99928.6327375356,24264.9470130458,99928.6327375356,24264.9470130458,24982158.1843839,6066236.75326145,24982158.1843839,6066236.75326145,4650276.37484387,1129192.97242841,4650276.37484387,1129192.97242841,29632434.5592278,7195429.72568986,29632434.5592278,7195429.72568986,4.18412168,1.016,1.25194192,0.304
"1341","18","Indiana","Rotavirus","Rotavirus",1,0.825,0.915,0.2,0.625,0.785,0.718275,6811752,"0-4 years",5,411823,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0225219629070903,9275.06233028663,2252.19629070903,9275.06233028663,2252.19629070903,5580.35513810896,1355.03727040718,5580.35513810896,1355.03727040718,79.7990784749581,19.3770329668227,79.7990784749581,19.3770329668227,0.0412946280220063,0.0100272758010131,0.0412946280220063,0.0100272758010131,27901.7756905448,6775.1863520359,27901.7756905448,6775.1863520359,6975443.9226362,1693796.58800897,6975443.9226362,1693796.58800897,1298436.34157116,315289.904053721,1298436.34157116,315289.904053721,8273880.26420736,2009086.4920627,8273880.26420736,2009086.4920627,4.11823,1,1.3178336,0.32
"1342","18","Indiana","Rotavirus","Rotavirus",5,0.825,0.915,0.2,0.625,0.625,0.571875,6811752,"0-4 years",5,411823,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0832116788321168,34268.4832116788,8321.16788321168,34268.4832116788,8321.16788321168,20617.6842328113,5006.44311580734,20617.6842328113,5006.44311580734,294.832884529201,71.592136556045,294.832884529201,71.592136556045,0.152570863322804,0.0370476790569744,0.152570863322804,0.0370476790569744,103088.421164056,25032.2155790367,103088.421164056,25032.2155790367,25772105.2910141,6258053.89475918,25772105.2910141,6258053.89475918,4797320.21069768,1164898.56338711,4797320.21069768,1164898.56338711,30569425.5017118,7422952.45814629,30569425.5017118,7422952.45814629,4.11823,1,1.3178336,0.32
"1343","18","Indiana","Rotavirus","Rotavirus",10,0.825,0.915,0.2,0.625,0.625,0.571875,6811752,"0-4 years",5,411823,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0832116788321168,34268.4832116788,8321.16788321168,34268.4832116788,8321.16788321168,20617.6842328113,5006.44311580734,20617.6842328113,5006.44311580734,294.832884529201,71.592136556045,294.832884529201,71.592136556045,0.152570863322804,0.0370476790569744,0.152570863322804,0.0370476790569744,103088.421164056,25032.2155790367,103088.421164056,25032.2155790367,25772105.2910141,6258053.89475918,25772105.2910141,6258053.89475918,4797320.21069768,1164898.56338711,4797320.21069768,1164898.56338711,30569425.5017118,7422952.45814629,30569425.5017118,7422952.45814629,4.11823,1,1.3178336,0.32
"1344","18","Indiana","Rotavirus","Rotavirus",20,0.825,0.915,0.2,0.625,0.625,0.571875,6811752,"0-4 years",5,411823,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0832116788321168,34268.4832116788,8321.16788321168,34268.4832116788,8321.16788321168,20617.6842328113,5006.44311580734,20617.6842328113,5006.44311580734,294.832884529201,71.592136556045,294.832884529201,71.592136556045,0.152570863322804,0.0370476790569744,0.152570863322804,0.0370476790569744,103088.421164056,25032.2155790367,103088.421164056,25032.2155790367,25772105.2910141,6258053.89475918,25772105.2910141,6258053.89475918,4797320.21069768,1164898.56338711,4797320.21069768,1164898.56338711,30569425.5017118,7422952.45814629,30569425.5017118,7422952.45814629,4.11823,1,1.3178336,0.32
"1345","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0,0.76,0.76,0.6954,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0358502954694681,6760.6487196323,3585.02954694681,0,0,4067.55442455167,2156.93839460795,0,0,58.1660282710888,30.8442190428936,0,0,0.0300999027416823,0.0159613441200988,0,0,20337.7721227583,10784.6919730397,0,0,5084443.03068958,2696172.99325993,0,0,946438.059127933,501876.158197016,0,0,6030881.08981752,3198049.15145695,0,0,2.2931328,1.216,0,0
"1346","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0,0.76,0.76,0.6954,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0358502954694681,6760.6487196323,3585.02954694681,0,0,4067.55442455167,2156.93839460795,0,0,58.1660282710888,30.8442190428936,0,0,0.0300999027416823,0.0159613441200988,0,0,20337.7721227583,10784.6919730397,0,0,5084443.03068958,2696172.99325993,0,0,946438.059127933,501876.158197016,0,0,6030881.08981752,3198049.15145695,0,0,2.2931328,1.216,0,0
"1347","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0,0.76,0.76,0.6954,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0358502954694681,6760.6487196323,3585.02954694681,0,0,4067.55442455167,2156.93839460795,0,0,58.1660282710888,30.8442190428936,0,0,0.0300999027416823,0.0159613441200988,0,0,20337.7721227583,10784.6919730397,0,0,5084443.03068958,2696172.99325993,0,0,946438.059127933,501876.158197016,0,0,6030881.08981752,3198049.15145695,0,0,2.2931328,1.216,0,0
"1348","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0,0.76,0.76,0.6954,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0358502954694681,6760.6487196323,3585.02954694681,0,0,4067.55442455167,2156.93839460795,0,0,58.1660282710888,30.8442190428936,0,0,0.0300999027416823,0.0159613441200988,0,0,20337.7721227583,10784.6919730397,0,0,5084443.03068958,2696172.99325993,0,0,946438.059127933,501876.158197016,0,0,6030881.08981752,3198049.15145695,0,0,2.2931328,1.216,0,0
"1349","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.01,0.75,0.758,0.69357,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0368305975263519,6945.51408151943,3683.05975263518,184.865361887129,98.0302056883707,4178.77894632082,2215.91841463613,111.224521769153,58.9800200281861,59.7565389323877,31.6876333292967,1.59051066129889,0.843414286403061,0.0309229642027741,0.0163977962683074,0.000823061461091734,0.000436452148208577,20893.8947316041,11079.5920731807,556.12260884577,294.900100140932,5223473.68290103,2769898.01829517,139030.652211443,73725.0250352331,972317.767061339,515599.621943652,25879.7079334059,13723.4637466358,6195791.44996236,3285497.64023882,164910.360144848,87448.4887818687,2.26296,1.2,0.0301727999999999,0.0159999999999999
"1350","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.01,0.75,0.75,0.68625,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0406374501992032,7663.41035856573,4063.74501992032,902.761638933432,478.715472973503,4610.70231627631,2444.95827567945,543.147891724644,288.019881071505,65.9330431227512,34.9629033422162,7.76701485166241,4.11868429932252,0.0341191971404447,0.0180926912400279,0.00401929439876237,0.00213134711992914,23053.5115813816,12224.7913783973,2715.73945862322,1440.09940535753,5763377.89534539,3056197.84459931,678934.864655805,360024.851339381,1072817.64322408,568892.588410269,126379.584096152,67016.4302132525,6836195.53856947,3625090.43300958,805314.448751956,427041.281552634,2.26296,1.2,0.0301727999999999,0.0159999999999999
"1351","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.01,0.75,0.75,0.68625,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0406374501992032,7663.41035856573,4063.74501992032,902.761638933432,478.715472973503,4610.70231627631,2444.95827567945,543.147891724644,288.019881071505,65.9330431227512,34.9629033422162,7.76701485166241,4.11868429932252,0.0341191971404447,0.0180926912400279,0.00401929439876237,0.00213134711992914,23053.5115813816,12224.7913783973,2715.73945862322,1440.09940535753,5763377.89534539,3056197.84459931,678934.864655805,360024.851339381,1072817.64322408,568892.588410269,126379.584096152,67016.4302132525,6836195.53856947,3625090.43300958,805314.448751956,427041.281552634,2.26296,1.2,0.0301727999999999,0.0159999999999999
"1352","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.01,0.75,0.75,0.68625,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0406374501992032,7663.41035856573,4063.74501992032,902.761638933432,478.715472973503,4610.70231627631,2444.95827567945,543.147891724644,288.019881071505,65.9330431227512,34.9629033422162,7.76701485166241,4.11868429932252,0.0341191971404447,0.0180926912400279,0.00401929439876237,0.00213134711992914,23053.5115813816,12224.7913783973,2715.73945862322,1440.09940535753,5763377.89534539,3056197.84459931,678934.864655805,360024.851339381,1072817.64322408,568892.588410269,126379.584096152,67016.4302132525,6836195.53856947,3625090.43300958,805314.448751956,427041.281552634,2.26296,1.2,0.0301727999999999,0.0159999999999999
"1353","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.02,0.74,0.756,0.69174,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0377992603646272,7128.18451956141,3779.92603646272,367.535799929104,194.89648951591,4288.68288887218,2274.19815933407,221.128464320517,117.25976472612,61.3281653108722,32.5210336784772,3.1621370397834,1.67681463558352,0.0317362533776542,0.0168290663790721,0.00163635063597183,0.000867722258973289,21443.4144443609,11370.9907966703,1105.64232160259,586.298823630601,5360853.61109023,2842747.69916758,276410.580400647,146574.70590765,997890.202786102,529160.145713279,51452.1436581685,27283.9875162629,6358743.81387633,3371907.84488086,327862.724058815,173858.693423913,2.2327872,1.184,0.0603455999999998,0.0319999999999999
"1354","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.02,0.74,0.74,0.6771,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0451532982347476,8515.0089811087,4515.32982347476,1754.3602614764,930.300276527945,5123.06790258578,2716.65494887357,1055.51347803411,559.716554265622,73.2598710069766,38.848165768892,15.0938427358878,8.0039467259984,0.0379107024791348,0.0201032466216644,0.00781079973745242,0.0041419025015656,25615.3395129289,13583.2747443678,5277.56739017055,2798.58277132811,6403834.87823222,3395818.68609196,1319391.84754264,699645.692832028,1192034.80431324,632110.936638688,245596.745185305,130234.778441672,7595869.68254546,4027929.62273065,1564988.59272794,829880.4712737,2.2327872,1.184,0.0603455999999998,0.0319999999999999
"1355","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.02,0.74,0.74,0.6771,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0451532982347476,8515.0089811087,4515.32982347476,1754.3602614764,930.300276527945,5123.06790258578,2716.65494887357,1055.51347803411,559.716554265622,73.2598710069766,38.848165768892,15.0938427358878,8.0039467259984,0.0379107024791348,0.0201032466216644,0.00781079973745242,0.0041419025015656,25615.3395129289,13583.2747443678,5277.56739017055,2798.58277132811,6403834.87823222,3395818.68609196,1319391.84754264,699645.692832028,1192034.80431324,632110.936638688,245596.745185305,130234.778441672,7595869.68254546,4027929.62273065,1564988.59272794,829880.4712737,2.2327872,1.184,0.0603455999999998,0.0319999999999999
"1356","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.02,0.74,0.74,0.6771,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0451532982347476,8515.0089811087,4515.32982347476,1754.3602614764,930.300276527945,5123.06790258578,2716.65494887357,1055.51347803411,559.716554265622,73.2598710069766,38.848165768892,15.0938427358878,8.0039467259984,0.0379107024791348,0.0201032466216644,0.00781079973745242,0.0041419025015656,25615.3395129289,13583.2747443678,5277.56739017055,2798.58277132811,6403834.87823222,3395818.68609196,1319391.84754264,699645.692832028,1192034.80431324,632110.936638688,245596.745185305,130234.778441672,7595869.68254546,4027929.62273065,1564988.59272794,829880.4712737,2.2327872,1.184,0.0603455999999998,0.0319999999999999
"1357","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.03,0.73,0.754,0.68991,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0387564900512754,7308.69889386952,3875.64900512754,548.050174237216,290.619458180728,4397.2896324499,2331.79002675252,329.735207898237,174.851632144574,62.8812417440336,33.344597382561,4.71521347294478,2.5003783396674,0.0325399432801293,0.0172552461979687,0.00244004053844695,0.00129390207786985,21986.4481622495,11658.9501337626,1648.67603949118,874.258160722868,5496612.04056238,2914737.53344065,412169.009872796,218564.540180717,1023160.80641453,542560.614282813,76722.747286596,40684.456085797,6519772.84697691,3457298.14772346,488891.757159391,259248.996266514,2.2026144,1.168,0.0905183999999997,0.0479999999999998
"1358","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.03,0.73,0.73,0.66795,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0494202680319229,9319.67414546002,4942.02680319229,2559.02542582771,1356.99725624547,5607.19590350309,2973.3778255929,1539.64147895142,816.439430984953,80.1829014200942,42.5193029059785,22.0168731490054,11.6750838630848,0.0414932496859229,0.0220029959093875,0.0113933469442405,0.00604165178928865,28035.9795175155,14866.8891279645,7698.20739475712,4082.19715492476,7008994.87937886,3716722.28199112,1924551.84868928,1020549.28873119,1304681.64753481,691845.183760106,358243.588406874,189969.025563089,8313676.52691367,4408567.46575123,2282795.43709615,1210518.31429428,2.2026144,1.168,0.0905183999999997,0.0479999999999998
"1359","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.03,0.73,0.73,0.66795,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0494202680319229,9319.67414546002,4942.02680319229,2559.02542582771,1356.99725624547,5607.19590350309,2973.3778255929,1539.64147895142,816.439430984953,80.1829014200942,42.5193029059785,22.0168731490054,11.6750838630848,0.0414932496859229,0.0220029959093875,0.0113933469442405,0.00604165178928865,28035.9795175155,14866.8891279645,7698.20739475712,4082.19715492476,7008994.87937886,3716722.28199112,1924551.84868928,1020549.28873119,1304681.64753481,691845.183760106,358243.588406874,189969.025563089,8313676.52691367,4408567.46575123,2282795.43709615,1210518.31429428,2.2026144,1.168,0.0905183999999997,0.0479999999999998
"1360","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.03,0.73,0.73,0.66795,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0494202680319229,9319.67414546002,4942.02680319229,2559.02542582771,1356.99725624547,5607.19590350309,2973.3778255929,1539.64147895142,816.439430984953,80.1829014200942,42.5193029059785,22.0168731490054,11.6750838630848,0.0414932496859229,0.0220029959093875,0.0113933469442405,0.00604165178928865,28035.9795175155,14866.8891279645,7698.20739475712,4082.19715492476,7008994.87937886,3716722.28199112,1924551.84868928,1020549.28873119,1304681.64753481,691845.183760106,358243.588406874,189969.025563089,8313676.52691367,4408567.46575123,2282795.43709615,1210518.31429428,2.2026144,1.168,0.0905183999999997,0.0479999999999998
"1361","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.04,0.72,0.752,0.68808,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0397024878173891,7487.09515260323,3970.24878173891,726.446432970925,385.219234792091,4504.62200862093,2388.70612399031,437.067584069267,231.767729382366,64.4160947232793,34.1584975730615,6.25006645219051,3.31427853016784,0.0333342028637949,0.0176764253175283,0.00323430012211257,0.00171508119742951,22523.1100431047,11943.5306199516,2185.33792034633,1158.83864691183,5630777.51077617,2985882.65498789,546334.480086583,289709.661727958,1048134.89039279,555803.844730507,101696.831264857,53927.6865334906,6678912.40116896,3541686.4997184,648031.311351439,343637.348261448,2.1724416,1.152,0.1206912,0.0639999999999998
"1362","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.04,0.72,0.72,0.6588,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0534583821805392,10081.1817116061,5345.83821805392,3320.53299197379,1760.80867110711,6065.35807084249,3216.33156795126,1997.80364629082,1059.39317334331,86.7346204130476,45.993541421703,28.5685921419587,15.1493223788094,0.0448836497242344,0.0238008536028393,0.0147837469825521,0.00783950948274052,30326.7903542124,16081.6578397563,9989.0182314541,5296.96586671656,7581697.58855311,4020414.45993908,2497254.55786352,1324241.46667914,1411286.76381923,748375.630405785,464848.704691296,246499.472208769,8992984.35237234,4768790.09034486,2962103.26255482,1570740.93888791,2.1724416,1.152,0.1206912,0.0639999999999998
"1363","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.04,0.72,0.72,0.6588,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0534583821805392,10081.1817116061,5345.83821805392,3320.53299197379,1760.80867110711,6065.35807084249,3216.33156795126,1997.80364629082,1059.39317334331,86.7346204130476,45.993541421703,28.5685921419587,15.1493223788094,0.0448836497242344,0.0238008536028393,0.0147837469825521,0.00783950948274052,30326.7903542124,16081.6578397563,9989.0182314541,5296.96586671656,7581697.58855311,4020414.45993908,2497254.55786352,1324241.46667914,1411286.76381923,748375.630405785,464848.704691296,246499.472208769,8992984.35237234,4768790.09034486,2962103.26255482,1570740.93888791,2.1724416,1.152,0.1206912,0.0639999999999998
"1364","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.04,0.72,0.72,0.6588,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0534583821805392,10081.1817116061,5345.83821805392,3320.53299197379,1760.80867110711,6065.35807084249,3216.33156795126,1997.80364629082,1059.39317334331,86.7346204130476,45.993541421703,28.5685921419587,15.1493223788094,0.0448836497242344,0.0238008536028393,0.0147837469825521,0.00783950948274052,30326.7903542124,16081.6578397563,9989.0182314541,5296.96586671656,7581697.58855311,4020414.45993908,2497254.55786352,1324241.46667914,1411286.76381923,748375.630405785,464848.704691296,246499.472208769,8992984.35237234,4768790.09034486,2962103.26255482,1570740.93888791,2.1724416,1.152,0.1206912,0.0639999999999998
"1365","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.05,0.71,0.75,0.68625,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0406374501992032,7663.41035856573,4063.74501992032,902.761638933432,478.715472973503,4610.70231627631,2444.95827567945,543.147891724644,288.019881071505,65.9330431227512,34.9629033422162,7.76701485166241,4.11868429932252,0.0341191971404447,0.0180926912400279,0.00401929439876237,0.00213134711992914,23053.5115813816,12224.7913783973,2715.73945862322,1440.09940535753,5763377.89534539,3056197.84459931,678934.864655805,360024.851339381,1072817.64322408,568892.588410269,126379.584096152,67016.4302132525,6836195.53856947,3625090.43300958,805314.448751956,427041.281552634,2.1422688,1.136,0.150864,0.0799999999999999
"1366","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.05,0.71,0.71,0.64965,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0572855715712859,10802.9130869131,5728.55715712859,4042.26436728079,2143.52761018177,6499.58883340863,3446.59499067167,2432.03440885696,1289.65659606372,92.9441203177434,49.2863083666048,34.7780920466546,18.4420893237112,0.0480969573672239,0.0255048029309703,0.0179970546255415,0.00954345881087153,32497.9441670432,17232.9749533583,12160.1720442848,6448.2829803186,8124486.04176079,4308243.73833958,3040043.01107121,1612070.74507965,1512323.5238085,801953.295051705,565885.464680572,300077.136854688,9636809.56556929,5110197.03339129,3605928.47575178,1912147.88193434,2.1422688,1.136,0.150864,0.0799999999999999
"1367","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.05,0.71,0.71,0.64965,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0572855715712859,10802.9130869131,5728.55715712859,4042.26436728079,2143.52761018177,6499.58883340863,3446.59499067167,2432.03440885696,1289.65659606372,92.9441203177434,49.2863083666048,34.7780920466546,18.4420893237112,0.0480969573672239,0.0255048029309703,0.0179970546255415,0.00954345881087153,32497.9441670432,17232.9749533583,12160.1720442848,6448.2829803186,8124486.04176079,4308243.73833958,3040043.01107121,1612070.74507965,1512323.5238085,801953.295051705,565885.464680572,300077.136854688,9636809.56556929,5110197.03339129,3605928.47575178,1912147.88193434,2.1422688,1.136,0.150864,0.0799999999999999
"1368","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.05,0.71,0.71,0.64965,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0572855715712859,10802.9130869131,5728.55715712859,4042.26436728079,2143.52761018177,6499.58883340863,3446.59499067167,2432.03440885696,1289.65659606372,92.9441203177434,49.2863083666048,34.7780920466546,18.4420893237112,0.0480969573672239,0.0255048029309703,0.0179970546255415,0.00954345881087153,32497.9441670432,17232.9749533583,12160.1720442848,6448.2829803186,8124486.04176079,4308243.73833958,3040043.01107121,1612070.74507965,1512323.5238085,801953.295051705,565885.464680572,300077.136854688,9636809.56556929,5110197.03339129,3605928.47575178,1912147.88193434,2.1422688,1.136,0.150864,0.0799999999999999
"1369","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.06,0.7,0.748,0.68442,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0415615691742189,7837.6807148742,4156.15691742189,1077.0319952419,571.127370475075,4715.55233707568,2500.55803217504,647.997912524015,343.619637567088,67.4323984201823,35.757979860103,9.26637014909342,4.91376081720936,0.03489508729436,0.0185041294380953,0.00479518455267771,0.00254278531799645,23577.7616853784,12502.7901608752,3239.98956262008,1718.09818783544,5894440.4213446,3125697.54021879,809997.390655019,429524.546958861,1097214.13306228,581829.532857291,150776.073934347,79953.374660275,6991654.55440688,3707527.07307609,960773.464589366,509477.921619136,2.112096,1.12,0.1810368,0.0960000000000001
"1370","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.06,0.7,0.7,0.6405,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0609179415855355,11487.9054242003,6091.79415855355,4727.25670456798,2506.76461160673,6911.71549874261,3665.13707643579,2844.16107419094,1508.19868182784,98.8375316320193,52.4114601930318,40.6715033609304,21.5672411501381,0.0511466946906953,0.0271220143656248,0.021046791949013,0.011160670245526,34558.577493713,18325.6853821789,14220.8053709547,7540.9934091392,8639644.37342826,4581421.34554473,3555201.34273868,1885248.3522848,1608217.10519471,852803.640468081,661779.046066775,350927.482271065,10247861.478623,5434224.98601282,4216980.38880545,2236175.83455587,2.112096,1.12,0.1810368,0.0960000000000001
"1371","19","Iowa","Rotavirus","Rotavirus",10,0.76,0.915,0.06,0.7,0.7,0.6405,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0609179415855355,11487.9054242003,6091.79415855355,4727.25670456798,2506.76461160673,6911.71549874261,3665.13707643579,2844.16107419094,1508.19868182784,98.8375316320193,52.4114601930318,40.6715033609304,21.5672411501381,0.0511466946906953,0.0271220143656248,0.021046791949013,0.011160670245526,34558.577493713,18325.6853821789,14220.8053709547,7540.9934091392,8639644.37342826,4581421.34554473,3555201.34273868,1885248.3522848,1608217.10519471,852803.640468081,661779.046066775,350927.482271065,10247861.478623,5434224.98601282,4216980.38880545,2236175.83455587,2.112096,1.12,0.1810368,0.0960000000000001
"1372","19","Iowa","Rotavirus","Rotavirus",20,0.76,0.915,0.06,0.7,0.7,0.6405,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0609179415855355,11487.9054242003,6091.79415855355,4727.25670456798,2506.76461160673,6911.71549874261,3665.13707643579,2844.16107419094,1508.19868182784,98.8375316320193,52.4114601930318,40.6715033609304,21.5672411501381,0.0511466946906953,0.0271220143656248,0.021046791949013,0.011160670245526,34558.577493713,18325.6853821789,14220.8053709547,7540.9934091392,8639644.37342826,4581421.34554473,3555201.34273868,1885248.3522848,1608217.10519471,852803.640468081,661779.046066775,350927.482271065,10247861.478623,5434224.98601282,4216980.38880545,2236175.83455587,2.112096,1.12,0.1810368,0.0960000000000001
"1373","19","Iowa","Rotavirus","Rotavirus",1,0.76,0.915,0.07,0.69,0.746,0.68259,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0424750322926184,8009.94158974197,4247.50322926184,1249.29287010967,662.473682315023,4819.19335035756,2555.51667746185,751.638925805898,398.578282853907,68.9144649101132,36.5438884877045,10.7484366390243,5.69966944481087,0.035662030792646,0.0189108234132177,0.00556212805096365,0.00294947929311891,24095.9667517878,12777.5833873093,3758.19462902949,1992.89141426954,6023991.68794696,3194395.84682732,939548.657257373,498222.853567384,1121329.31118122,594617.303627756,174891.25205329,92741.1454307401,7145320.99912818,3789013.15045507,1114439.90931066,590963.998998124,2.0819232,1.104,0.2112096,0.112
"1374","19","Iowa","Rotavirus","Rotavirus",5,0.76,0.915,0.07,0.69,0.69,0.63135,3195937,"0-4 years",5,188580,0,4,NA,10,5,250,0.0143,3.38,4814,7.4e-06,"SIR",0.0643699986437,12138.8943442289,6436.99986437,5378.24562459664,2851.97031742319,7303.38395717136,3872.83060619968,3235.82953261969,1715.89221159173,104.43839058755,55.3814776686554,46.2723623164616,24.5372586257618,0.0540450412830681,0.0286589464858776,0.0239451385413857,0.0126976023657788,36516.9197858568,19364.1530309984,16179.1476630985,8579.46105795868,9129229.9464642,4841038.2577496,4044786.91577462,2144865.26448967,1699350.47353502,901129.745219547,752912.414407088,399253.587022531,10828580.4199992,5742168.00296915,4797699.3301817,2544118.8515122,2.0819232,1.104,0.2112096,0.112
