"","disease","state_name","age_group","age_group_population","percent_decline","accrual_years","accrual_label","baseline_coverage","cases","additional_cases","cases_per_100k","additional_cases_per_100k","hospitalizations","additional_hospitalizations","hospitalizations_per_100k","additional_hospitalizations_per_100k","deaths","additional_deaths","deaths_per_100k","additional_deaths_per_100k","workdays_lost","additional_workdays_lost","workdays_lost_per_100k","additional_workdays_lost_per_100k","productivity_cost","additional_productivity_cost","productivity_cost_per_100k","additional_productivity_cost_per_100k","hospitalization_cost","additional_hospitalization_cost","hospitalization_cost_per_100k","additional_hospitalization_cost_per_100k","total_cost","additional_total_cost","total_cost_per_100k","additional_total_cost_per_100k","vaccine_adverse_events","vaccine_adverse_events_per_100k","vaccine_adverse_events_avoided","vaccine_adverse_events_avoided_per_100k"
"12286","Pneumococcal","Texas","0-4 years",1928242,5,5,"5 Years",0.731,394.112107448842,56.1865615611317,20.4389338811644,2.91387499915113,327.113049182539,46.6348460957394,16.9643151213665,2.41851624929544,12.0714656355351,1.720967547672,0.626034783784146,0.0892505996483846,3941.12107448842,561.865615611317,204.389338811644,29.1387499915113,985280.268622106,140466.403902829,51097.3347029111,7284.68749787782,21986668.079409,3134527.60323593,1140244.22657576,162558.828364694,22971948.3480311,3274994.00713877,1191341.56127867,169843.515862572,0.15757593624,0.008172,0.011569452,6e-04
"12287","Pneumococcal","Texas","0-4 years",1928242,5,10,"10 Years",0.731,394.112107448842,56.1865615611317,20.4389338811644,2.91387499915113,327.113049182539,46.6348460957394,16.9643151213665,2.41851624929544,12.0714656355351,1.720967547672,0.626034783784146,0.0892505996483846,3941.12107448842,561.865615611317,204.389338811644,29.1387499915113,985280.268622106,140466.403902829,51097.3347029111,7284.68749787782,21986668.079409,3134527.60323593,1140244.22657576,162558.828364694,22971948.3480311,3274994.00713877,1191341.56127867,169843.515862572,0.15757593624,0.008172,0.011569452,6e-04
"12288","Pneumococcal","Texas","0-4 years",1928242,5,20,"20 Years",0.731,394.112107448842,56.1865615611317,20.4389338811644,2.91387499915113,327.113049182539,46.6348460957394,16.9643151213665,2.41851624929544,12.0714656355351,1.720967547672,0.626034783784146,0.0892505996483846,3941.12107448842,561.865615611317,204.389338811644,29.1387499915113,985280.268622106,140466.403902829,51097.3347029111,7284.68749787782,21986668.079409,3134527.60323593,1140244.22657576,162558.828364694,22971948.3480311,3274994.00713877,1191341.56127867,169843.515862572,0.15757593624,0.008172,0.011569452,6e-04
"12289","Pneumococcal","Texas","0-4 years",1928242,6,1,"1 Year",0.731,352.725410601484,14.7998647137736,18.2925903803301,0.767531498316786,292.762090799232,12.2838877124321,15.182850015674,0.637051143602934,10.8038108760932,0.45331278823013,0.560293307380154,0.0235091232443921,3527.25410601484,147.998647137736,182.925903803301,7.67531498316786,881813.526503711,36999.6617844339,45731.4759508252,1918.82874579196,19677793.144365,825652.668191969,1020504.33215151,42818.9339404478,20559606.6708687,862652.329976406,1066235.80810234,44737.7626862399,0.15526204584,0.008052,0.0138833424,0.00072
"12290","Pneumococcal","Texas","0-4 years",1928242,6,5,"5 Years",0.731,403.80882186986,65.8832759821495,20.9418123798704,3.41675349785709,335.161322151984,54.6831190651841,17.3817042752924,2.83590540322138,12.3684713674032,2.01797327954008,0.641437712040458,0.104653527904697,4038.0882186986,658.832759821495,209.418123798704,34.1675349785709,1009522.05467465,164708.189955374,52354.530949676,8541.88374464272,22527626.9522937,3675486.47612062,1168298.7380367,190613.339825635,23537149.0069683,3840194.666076,1220653.26898638,199155.223570278,0.15526204584,0.008052,0.0138833424,0.00072
"12291","Pneumococcal","Texas","0-4 years",1928242,6,10,"10 Years",0.731,403.80882186986,65.8832759821495,20.9418123798704,3.41675349785709,335.161322151984,54.6831190651841,17.3817042752924,2.83590540322138,12.3684713674032,2.01797327954008,0.641437712040458,0.104653527904697,4038.0882186986,658.832759821495,209.418123798704,34.1675349785709,1009522.05467465,164708.189955374,52354.530949676,8541.88374464272,22527626.9522937,3675486.47612062,1168298.7380367,190613.339825635,23537149.0069683,3840194.666076,1220653.26898638,199155.223570278,0.15526204584,0.008052,0.0138833424,0.00072
"12292","Pneumococcal","Texas","0-4 years",1928242,6,20,"20 Years",0.731,403.80882186986,65.8832759821495,20.9418123798704,3.41675349785709,335.161322151984,54.6831190651841,17.3817042752924,2.83590540322138,12.3684713674032,2.01797327954008,0.641437712040458,0.104653527904697,4038.0882186986,658.832759821495,209.418123798704,34.1675349785709,1009522.05467465,164708.189955374,52354.530949676,8541.88374464272,22527626.9522937,3675486.47612062,1168298.7380367,190613.339825635,23537149.0069683,3840194.666076,1220653.26898638,199155.223570278,0.15526204584,0.008052,0.0138833424,0.00072
"12293","Pneumococcal","Texas","0-4 years",1928242,7,1,"1 Year",0.731,355.103880987525,17.1783350998143,18.4159395442857,0.890880662272384,294.736221219646,14.2580181328458,15.2852298217571,0.739430949686079,10.8766622881345,0.526164200271449,0.564071433364409,0.0272872492286471,3551.03880987525,171.783350998142,184.159395442857,8.90880662272383,887759.702468812,42945.8377495356,46039.8488607142,2227.20165568096,19810482.8991992,958342.423026178,1027385.71710393,49700.318892866,20698242.601668,1001288.26077572,1073425.56596465,51927.5205485471,0.15294815544,0.007932,0.0161972328,0.000839999999999999
"12294","Pneumococcal","Texas","0-4 years",1928242,7,5,"5 Years",0.731,413.072306327494,75.1467604397837,21.4222232648959,3.89716438288263,342.85001425182,62.3718111650205,17.7804453098636,3.23464643779258,12.6522074723899,2.30170938452681,0.656152468019569,0.119368283883807,4130.72306327494,751.467604397837,214.222232648959,38.9716438288263,1032680.76581874,187866.901099459,53555.5581622398,9742.91095720657,23044416.8559258,4192276.37975281,1195099.82958186,217414.431370793,24077097.6217446,4380143.28085228,1248655.3877441,227157.342328,0.15294815544,0.007932,0.0161972328,0.000839999999999999
"12295","Pneumococcal","Texas","0-4 years",1928242,7,10,"10 Years",0.731,413.072306327494,75.1467604397837,21.4222232648959,3.89716438288263,342.85001425182,62.3718111650205,17.7804453098636,3.23464643779258,12.6522074723899,2.30170938452681,0.656152468019569,0.119368283883807,4130.72306327494,751.467604397837,214.222232648959,38.9716438288263,1032680.76581874,187866.901099459,53555.5581622398,9742.91095720657,23044416.8559258,4192276.37975281,1195099.82958186,217414.431370793,24077097.6217446,4380143.28085228,1248655.3877441,227157.342328,0.15294815544,0.007932,0.0161972328,0.000839999999999999
"12296","Pneumococcal","Texas","0-4 years",1928242,7,20,"20 Years",0.731,413.072306327494,75.1467604397837,21.4222232648959,3.89716438288263,342.85001425182,62.3718111650205,17.7804453098636,3.23464643779258,12.6522074723899,2.30170938452681,0.656152468019569,0.119368283883807,4130.72306327494,751.467604397837,214.222232648959,38.9716438288263,1032680.76581874,187866.901099459,53555.5581622398,9742.91095720657,23044416.8559258,4192276.37975281,1195099.82958186,217414.431370793,24077097.6217446,4380143.28085228,1248655.3877441,227157.342328,0.15294815544,0.007932,0.0161972328,0.000839999999999999
"12297","Pneumococcal","Texas","0-4 years",1928242,8,1,"1 Year",0.731,357.45818284017,19.5326369524591,18.5380353109293,1.01297642891603,296.690291757341,16.212088670541,15.3865693080713,0.840770436000308,10.9487734295401,0.598275341676988,0.567811168387582,0.0310269842518205,3574.5818284017,195.326369524591,185.380353109293,10.1297642891603,893645.457100425,48831.5923811478,46345.0882773233,2532.44107229009,19941824.3434596,1089683.86728657,1034197.17771211,56511.7795010468,20835469.80056,1138515.45966772,1080542.26598944,59044.2205733369,0.15063426504,0.007812,0.0185111232,0.000959999999999999
"12298","Pneumococcal","Texas","0-4 years",1928242,8,5,"5 Years",0.731,421.93096019095,84.0054143032391,21.8816393477038,4.35658046569046,350.202696958488,69.7244938716885,18.1617606585941,3.61596178652309,12.9235438096114,2.57304572174828,0.670224163233213,0.133439979097451,4219.3096019095,840.054143032391,218.816393477038,43.5658046569046,1054827.40047737,210013.535758098,54704.0983692594,10891.4511642262,23538622.130123,4686481.65394996,1220729.66619973,243044.267988663,24593449.5306004,4896495.18970806,1275433.76456899,253935.719152889,0.15063426504,0.007812,0.0185111232,0.000959999999999999
"12299","Pneumococcal","Texas","0-4 years",1928242,8,10,"10 Years",0.731,421.93096019095,84.0054143032391,21.8816393477038,4.35658046569046,350.202696958488,69.7244938716885,18.1617606585941,3.61596178652309,12.9235438096114,2.57304572174828,0.670224163233213,0.133439979097451,4219.3096019095,840.054143032391,218.816393477038,43.5658046569046,1054827.40047737,210013.535758098,54704.0983692594,10891.4511642262,23538622.130123,4686481.65394996,1220729.66619973,243044.267988663,24593449.5306004,4896495.18970806,1275433.76456899,253935.719152889,0.15063426504,0.007812,0.0185111232,0.000959999999999999
"12300","Pneumococcal","Texas","0-4 years",1928242,8,20,"20 Years",0.731,421.93096019095,84.0054143032391,21.8816393477038,4.35658046569046,350.202696958488,69.7244938716885,18.1617606585941,3.61596178652309,12.9235438096114,2.57304572174828,0.670224163233213,0.133439979097451,4219.3096019095,840.054143032391,218.816393477038,43.5658046569046,1054827.40047737,210013.535758098,54704.0983692594,10891.4511642262,23538622.130123,4686481.65394996,1220729.66619973,243044.267988663,24593449.5306004,4896495.18970806,1275433.76456899,253935.719152889,0.15063426504,0.007812,0.0185111232,0.000959999999999999
"12301","Pneumococcal","Texas","0-4 years",1928242,9,1,"1 Year",0.731,359.78868267562,21.8631367879095,18.6588966880516,1.13383780603833,298.624606620765,18.1464035339649,15.4868842510828,0.941085379011811,11.0201555265261,0.669657438662963,0.571513094649222,0.0347289105134606,3597.8868267562,218.631367879095,186.588966880516,11.3383780603833,899471.706689051,54657.8419697739,46647.2417201291,2834.59451509582,20071837.9242979,1219697.44812491,1040939.77437987,63254.376168806,20971309.630987,1274355.29009468,1087587.0161,66088.970683902,0.14832037464,0.007692,0.0208250136,0.00108
"12302","Pneumococcal","Texas","0-4 years",1928242,9,5,"5 Years",0.731,430.410753703029,92.4852078153186,22.3214074635357,4.79634858152237,357.240925573514,76.7627224867145,18.5267681947346,3.98096932266357,13.1832758352021,2.83277774733896,0.683694050601639,0.146909866465877,4304.10753703029,924.852078153187,223.214074635357,47.9634858152237,1076026.88425757,231213.019538297,55803.5186588392,11990.8714538059,24011691.5989574,5159551.12278433,1245263.38493599,267577.98672492,25087718.4832149,5390764.14232263,1301066.90359483,279568.858178726,0.14832037464,0.007692,0.0208250136,0.00108
"12303","Pneumococcal","Texas","0-4 years",1928242,9,10,"10 Years",0.731,430.410753703029,92.4852078153186,22.3214074635357,4.79634858152237,357.240925573514,76.7627224867145,18.5267681947346,3.98096932266357,13.1832758352021,2.83277774733896,0.683694050601639,0.146909866465877,4304.10753703029,924.852078153187,223.214074635357,47.9634858152237,1076026.88425757,231213.019538297,55803.5186588392,11990.8714538059,24011691.5989574,5159551.12278433,1245263.38493599,267577.98672492,25087718.4832149,5390764.14232263,1301066.90359483,279568.858178726,0.14832037464,0.007692,0.0208250136,0.00108
"12304","Pneumococcal","Texas","0-4 years",1928242,9,20,"20 Years",0.731,430.410753703029,92.4852078153186,22.3214074635357,4.79634858152237,357.240925573514,76.7627224867145,18.5267681947346,3.98096932266357,13.1832758352021,2.83277774733896,0.683694050601639,0.146909866465877,4304.10753703029,924.852078153187,223.214074635357,47.9634858152237,1076026.88425757,231213.019538297,55803.5186588392,11990.8714538059,24011691.5989574,5159551.12278433,1245263.38493599,267577.98672492,25087718.4832149,5390764.14232263,1301066.90359483,279568.858178726,0.14832037464,0.007692,0.0208250136,0.00108
"12305","Pneumococcal","Texas","0-4 years",1928242,10,1,"1 Year",0.731,362.095739636385,24.1701937486746,18.7785423010382,1.25348341902493,300.5394638982,20.0612608114,15.5861901098617,1.04039123779069,11.090819579456,0.740321491592912,0.575177782635997,0.0383935985002355,3620.95739636385,241.701937486746,187.785423010382,12.5348341902493,905239.349090963,60425.4843716866,46946.3557525955,3133.70854756232,20200543.6775035,1348403.20133046,1047614.54617748,69929.14796641,21105783.0265945,1408828.68570215,1094560.90193007,73062.8565139724,0.14600648424,0.007572,0.023138904,0.0012
"12306","Pneumococcal","Texas","0-4 years",1928242,10,5,"5 Years",0.731,438.535482260398,100.609936372687,22.7427616585676,5.21770277655433,363.98445027613,83.5062471893301,18.8764921766111,4.3306933045401,13.4321323907979,3.08163430293476,0.696599928369875,0.159815744234114,4385.35482260398,1006.09936372687,227.427616585676,52.1770277655433,1096338.70565099,251524.840931717,56856.9041464191,13044.2569413858,24464952.7565059,5612812.28033284,1268769.83057655,291084.432365483,25561291.4621569,5864337.12126456,1325626.73472297,304128.689306869,0.14600648424,0.007572,0.023138904,0.0012
"12307","Pneumococcal","Texas","0-4 years",1928242,10,10,"10 Years",0.731,438.535482260398,100.609936372687,22.7427616585676,5.21770277655433,363.98445027613,83.5062471893301,18.8764921766111,4.3306933045401,13.4321323907979,3.08163430293476,0.696599928369875,0.159815744234114,4385.35482260398,1006.09936372687,227.427616585676,52.1770277655433,1096338.70565099,251524.840931717,56856.9041464191,13044.2569413858,24464952.7565059,5612812.28033284,1268769.83057655,291084.432365483,25561291.4621569,5864337.12126456,1325626.73472297,304128.689306869,0.14600648424,0.007572,0.023138904,0.0012
"12308","Pneumococcal","Texas","0-4 years",1928242,10,20,"20 Years",0.731,438.535482260398,100.609936372687,22.7427616585676,5.21770277655433,363.98445027613,83.5062471893301,18.8764921766111,4.3306933045401,13.4321323907979,3.08163430293476,0.696599928369875,0.159815744234114,4385.35482260398,1006.09936372687,227.427616585676,52.1770277655433,1096338.70565099,251524.840931717,56856.9041464191,13044.2569413858,24464952.7565059,5612812.28033284,1268769.83057655,291084.432365483,25561291.4621569,5864337.12126456,1325626.73472297,304128.689306869,0.14600648424,0.007572,0.023138904,0.0012
"12309","Pneumococcal","Texas","0-4 years",1928242,11,1,"1 Year",0.731,364.379705675788,26.4541597880777,18.8969904024385,1.37193152042522,302.435155710904,21.9569526241045,15.684502034024,1.13870316195293,11.1607763684921,0.81027828062904,0.578805791414777,0.0420216072790158,3643.79705675788,264.541597880777,188.969904024385,13.7193152042522,910949.264189471,66135.3994701942,47242.4760060963,3429.82880106305,20327961.2377963,1475820.7616233,1054222.51137546,76537.11316439,21238910.5019858,1541956.16109349,1101464.98738155,79966.9419654531,0.14369259384,0.007452,0.0254527944,0.00132
"12310","Pneumococcal","Texas","0-4 years",1928242,11,5,"5 Years",0.731,446.326989407277,108.401443519566,23.1468347545213,5.62177587250801,370.45140120804,89.9731981212397,19.2118728462527,4.66607397418165,13.6707825337265,3.32028444586341,0.708976494326257,0.172192310190495,4463.26989407277,1084.01443519566,231.468347545213,56.2177587250801,1115817.47351819,271003.608798915,57867.0868863033,14054.43968127,24899624.2071895,6047483.73101648,1291312.20081242,313626.802601358,26015441.6807077,6318487.3398154,1349179.28769873,327681.242282628,0.14369259384,0.007452,0.0254527944,0.00132
"12311","Pneumococcal","Texas","0-4 years",1928242,11,10,"10 Years",0.731,446.326989407277,108.401443519566,23.1468347545213,5.62177587250801,370.45140120804,89.9731981212397,19.2118728462527,4.66607397418165,13.6707825337265,3.32028444586341,0.708976494326257,0.172192310190495,4463.26989407277,1084.01443519566,231.468347545213,56.2177587250801,1115817.47351819,271003.608798915,57867.0868863033,14054.43968127,24899624.2071895,6047483.73101648,1291312.20081242,313626.802601358,26015441.6807077,6318487.3398154,1349179.28769873,327681.242282628,0.14369259384,0.007452,0.0254527944,0.00132
"12312","Pneumococcal","Texas","0-4 years",1928242,11,20,"20 Years",0.731,446.326989407277,108.401443519566,23.1468347545213,5.62177587250801,370.45140120804,89.9731981212397,19.2118728462527,4.66607397418165,13.6707825337265,3.32028444586341,0.708976494326257,0.172192310190495,4463.26989407277,1084.01443519566,231.468347545213,56.2177587250801,1115817.47351819,271003.608798915,57867.0868863033,14054.43968127,24899624.2071895,6047483.73101648,1291312.20081242,313626.802601358,26015441.6807077,6318487.3398154,1349179.28769873,327681.242282628,0.14369259384,0.007452,0.0254527944,0.00132
"12313","Pneumococcal","Texas","0-4 years",1928242,12,1,"1 Year",0.731,366.640925736958,28.7153798492476,19.0142588812482,1.48919999923493,304.311968361675,23.8337652748755,15.781834871436,1.23603599936499,11.2300364590777,0.879538371214656,0.582397668916959,0.0456134847811974,3666.40925736958,287.153798492476,190.142588812482,14.8919999923493,916602.314342396,71788.449623119,47535.6472031206,3722.99999808732,20454109.8488128,1601969.37263976,1060764.66796246,83079.2697513986,21370712.1631552,1673757.82226288,1108300.31516559,86802.269749486,0.14137870344,0.007332,0.0277666848,0.00144
"12314","Pneumococcal","Texas","0-4 years",1928242,12,5,"5 Years",0.731,453.805362943398,115.879817055687,23.5346685189617,6.00960963694844,376.65845124302,96.1802481562205,19.5337748707382,4.98797599866721,13.8998415437005,3.54934345583737,0.720855657313784,0.184071473178023,4538.05362943398,1158.79817055687,235.346685189617,60.0960963694844,1134513.4073585,289699.542639218,58836.6712974043,15024.0240923711,25316826.6062147,6464686.13004169,1312948.61361876,335263.215407697,26451340.0135732,6754385.67268091,1371785.28491617,350287.239500068,0.14137870344,0.007332,0.0277666848,0.00144
"12315","Pneumococcal","Texas","0-4 years",1928242,12,10,"10 Years",0.731,453.805362943398,115.879817055687,23.5346685189617,6.00960963694844,376.65845124302,96.1802481562205,19.5337748707382,4.98797599866721,13.8998415437005,3.54934345583737,0.720855657313784,0.184071473178023,4538.05362943398,1158.79817055687,235.346685189617,60.0960963694844,1134513.4073585,289699.542639218,58836.6712974043,15024.0240923711,25316826.6062147,6464686.13004169,1312948.61361876,335263.215407697,26451340.0135732,6754385.67268091,1371785.28491617,350287.239500068,0.14137870344,0.007332,0.0277666848,0.00144
"12316","Pneumococcal","Texas","0-4 years",1928242,12,20,"20 Years",0.731,453.805362943398,115.879817055687,23.5346685189617,6.00960963694844,376.65845124302,96.1802481562205,19.5337748707382,4.98797599866721,13.8998415437005,3.54934345583737,0.720855657313784,0.184071473178023,4538.05362943398,1158.79817055687,235.346685189617,60.0960963694844,1134513.4073585,289699.542639218,58836.6712974043,15024.0240923711,25316826.6062147,6464686.13004169,1312948.61361876,335263.215407697,26451340.0135732,6754385.67268091,1371785.28491617,350287.239500068,0.14137870344,0.007332,0.0277666848,0.00144
"12317","Pneumococcal","Texas","0-4 years",1928242,13,1,"1 Year",0.731,368.879737926501,30.9541920387906,19.1303652719161,1.60530638990285,306.170182478996,25.6919793921962,15.8782031756904,1.33240430361937,11.2986102072567,0.948112119393638,0.585953952214335,0.049169768078573,3688.79737926501,309.541920387906,191.303652719161,16.0530638990285,922199.344816253,77385.4800969764,47825.9131797904,4013.26597475713,20579008.3727943,1726867.89662131,1067241.99414774,89556.5959366773,21501207.7176106,1804253.37671828,1115067.90732753,93569.8619114345,0.13906481304,0.007212,0.0300805752,0.00156
"12318","Pneumococcal","Texas","0-4 years",1928242,13,5,"5 Years",0.731,460.989107853512,123.063561965801,23.9072226335445,6.38216375153124,382.620959518415,102.142756431615,19.842994785842,5.29719591377093,14.1198762195652,3.76937813170214,0.732266811923256,0.195482627787495,4609.89107853512,1230.63561965801,239.072226335445,63.8216375153124,1152472.76963378,307658.904914503,59768.0565838613,15955.4093788281,25717592.3069394,6865451.83076636,1333732.60757412,356047.209363055,26870065.0765732,7173110.73568087,1393500.66415798,372002.618741884,0.13906481304,0.007212,0.0300805752,0.00156
"12319","Pneumococcal","Texas","0-4 years",1928242,13,10,"10 Years",0.731,460.989107853512,123.063561965801,23.9072226335445,6.38216375153124,382.620959518415,102.142756431615,19.842994785842,5.29719591377093,14.1198762195652,3.76937813170214,0.732266811923256,0.195482627787495,4609.89107853512,1230.63561965801,239.072226335445,63.8216375153124,1152472.76963378,307658.904914503,59768.0565838613,15955.4093788281,25717592.3069394,6865451.83076636,1333732.60757412,356047.209363055,26870065.0765732,7173110.73568087,1393500.66415798,372002.618741884,0.13906481304,0.007212,0.0300805752,0.00156
"12320","Pneumococcal","Texas","0-4 years",1928242,13,20,"20 Years",0.731,460.989107853512,123.063561965801,23.9072226335445,6.38216375153124,382.620959518415,102.142756431615,19.842994785842,5.29719591377093,14.1198762195652,3.76937813170214,0.732266811923256,0.195482627787495,4609.89107853512,1230.63561965801,239.072226335445,63.8216375153124,1152472.76963378,307658.904914503,59768.0565838613,15955.4093788281,25717592.3069394,6865451.83076636,1333732.60757412,356047.209363055,26870065.0765732,7173110.73568087,1393500.66415798,372002.618741884,0.13906481304,0.007212,0.0300805752,0.00156
"12321","Pneumococcal","Texas","0-4 years",1928242,14,1,"1 Year",0.731,371.096473683034,33.1709277953232,19.2453267630844,1.72026788107111,308.010073156918,27.5318700701183,15.9736212133601,1.42782234128902,11.3665077648356,1.01600967697253,0.589475167786804,0.0526909836510421,3710.96473683034,331.709277953232,192.453267630844,17.2026788107111,927741.184207585,82927.3194883079,48113.316907711,4300.66970267777,20702675.2999896,1850534.82381655,1073655.44884872,95970.0506376561,21630416.4841972,1933462.14330486,1121768.76575643,100270.720340334,0.13675092264,0.007092,0.0323944656,0.00168
"12322","Pneumococcal","Texas","0-4 years",1928242,14,5,"5 Years",0.731,467.895299192809,129.969753305098,24.2653826227626,6.74032374074927,388.353098330032,107.874895243232,20.1402675768929,5.59446870482189,14.3314095621068,3.98091147424372,0.743237081346989,0.206452897211228,4678.95299192809,1299.69753305098,242.653826227626,67.4032374074927,1169738.24798202,324924.383262746,60663.4565569064,16850.8093518732,26102873.8900223,7250733.41384925,1353713.5841882,376028.185977136,27272612.1380043,7575657.797112,1414377.04074511,392878.995329009,0.13675092264,0.007092,0.0323944656,0.00168
"12323","Pneumococcal","Texas","0-4 years",1928242,14,10,"10 Years",0.731,467.895299192809,129.969753305098,24.2653826227626,6.74032374074927,388.353098330032,107.874895243232,20.1402675768929,5.59446870482189,14.3314095621068,3.98091147424372,0.743237081346989,0.206452897211228,4678.95299192809,1299.69753305098,242.653826227626,67.4032374074927,1169738.24798202,324924.383262746,60663.4565569064,16850.8093518732,26102873.8900223,7250733.41384925,1353713.5841882,376028.185977136,27272612.1380043,7575657.797112,1414377.04074511,392878.995329009,0.13675092264,0.007092,0.0323944656,0.00168
"12324","Pneumococcal","Texas","0-4 years",1928242,14,20,"20 Years",0.731,467.895299192809,129.969753305098,24.2653826227626,6.74032374074927,388.353098330032,107.874895243232,20.1402675768929,5.59446870482189,14.3314095621068,3.98091147424372,0.743237081346989,0.206452897211228,4678.95299192809,1299.69753305098,242.653826227626,67.4032374074927,1169738.24798202,324924.383262746,60663.4565569064,16850.8093518732,26102873.8900223,7250733.41384925,1353713.5841882,376028.185977136,27272612.1380043,7575657.797112,1414377.04074511,392878.995329009,0.13675092264,0.007092,0.0323944656,0.00168
"12325","Pneumococcal","Texas","0-4 years",1928242,15,1,"1 Year",0.731,373.291457940756,35.3659120530453,19.3591602060714,1.83410132405815,309.831910090828,29.3537070040276,16.0681029710393,1.52230409896826,11.4337390843938,1.08324099653069,0.592961831782203,0.0561776476464412,3732.91457940756,353.659120530453,193.591602060714,18.3410132405815,933228.64485189,88414.7801326133,48397.9005151786,4585.25331014537,20825128.7577797,1972988.28160667,1080005.97216427,102320.573953201,21758357.4026316,2061403.06173929,1128403.87267945,106905.827263346,0.13443703224,0.006972,0.034708356,0.0018
"12326","Pneumococcal","Texas","0-4 years",1928242,15,5,"5 Years",0.731,474.539717587393,136.614171699683,24.6099668810965,7.08490799908324,393.867965597536,113.389762510737,20.4262725113101,5.88047363923909,14.5349249243664,4.1844268365033,0.753791532617088,0.217007348481327,4745.39717587393,1366.14171699683,246.099668810965,70.8490799908324,1186349.29396848,341535.429249206,61524.9172027413,17712.2699977081,26473551.7227032,7621411.24653015,1372937.1999315,395251.801720435,27659901.0166717,7962946.67577936,1434462.11713424,412964.071718143,0.13443703224,0.006972,0.034708356,0.0018
"12327","Pneumococcal","Texas","0-4 years",1928242,15,10,"10 Years",0.731,474.539717587393,136.614171699683,24.6099668810965,7.08490799908324,393.867965597536,113.389762510737,20.4262725113101,5.88047363923909,14.5349249243664,4.1844268365033,0.753791532617088,0.217007348481327,4745.39717587393,1366.14171699683,246.099668810965,70.8490799908324,1186349.29396848,341535.429249206,61524.9172027413,17712.2699977081,26473551.7227032,7621411.24653015,1372937.1999315,395251.801720435,27659901.0166717,7962946.67577936,1434462.11713424,412964.071718143,0.13443703224,0.006972,0.034708356,0.0018
"12328","Pneumococcal","Texas","0-4 years",1928242,15,20,"20 Years",0.731,474.539717587393,136.614171699683,24.6099668810965,7.08490799908324,393.867965597536,113.389762510737,20.4262725113101,5.88047363923909,14.5349249243664,4.1844268365033,0.753791532617088,0.217007348481327,4745.39717587393,1366.14171699683,246.099668810965,70.8490799908324,1186349.29396848,341535.429249206,61524.9172027413,17712.2699977081,26473551.7227032,7621411.24653015,1372937.1999315,395251.801720435,27659901.0166717,7962946.67577936,1434462.11713424,412964.071718143,0.13443703224,0.006972,0.034708356,0.0018
"12329","Pneumococcal","Texas","0-4 years",1928242,16,1,"1 Year",0.731,375.465009288232,37.5394634005211,19.4718821231065,1.94682324109324,311.635957709232,31.1577546224325,16.1616621621784,1.61586329010739,11.5003139241468,1.14981583628369,0.596414450268523,0.0596302661327619,3754.65009288232,375.394634005211,194.718821231065,19.4682324109324,938662.52322058,93848.6585013027,48679.7053077663,4867.0581027331,20946386.5195365,2094246.04336347,1086294.48583407,108609.087622999,21885049.0427571,2188094.70186478,1134974.19114183,113476.145725733,0.13212314184,0.006852,0.0370222464,0.00192
"12330","Pneumococcal","Texas","0-4 years",1928242,16,5,"5 Years",0.731,480.936969613264,143.011423725554,24.9417329159548,7.41667403394147,399.177684779009,118.69948169221,20.7016383202425,6.15583944817142,14.7308696987912,4.38037161092814,0.763953367823709,0.227169183687947,4809.36969613265,1430.11423725554,249.417329159548,74.1667403394147,1202342.42403316,357528.559313884,62354.3322898869,18541.6850848537,26830440.6744881,7978300.19831505,1391445.71451551,413760.31630444,28032783.0985212,8335828.75762894,1453800.04680539,432302.001389293,0.13212314184,0.006852,0.0370222464,0.00192
"12331","Pneumococcal","Texas","0-4 years",1928242,16,10,"10 Years",0.731,480.936969613264,143.011423725554,24.9417329159548,7.41667403394147,399.177684779009,118.69948169221,20.7016383202425,6.15583944817142,14.7308696987912,4.38037161092814,0.763953367823709,0.227169183687947,4809.36969613265,1430.11423725554,249.417329159548,74.1667403394147,1202342.42403316,357528.559313884,62354.3322898869,18541.6850848537,26830440.6744881,7978300.19831505,1391445.71451551,413760.31630444,28032783.0985212,8335828.75762894,1453800.04680539,432302.001389293,0.13212314184,0.006852,0.0370222464,0.00192
"12332","Pneumococcal","Texas","0-4 years",1928242,16,20,"20 Years",0.731,480.936969613264,143.011423725554,24.9417329159548,7.41667403394147,399.177684779009,118.69948169221,20.7016383202425,6.15583944817142,14.7308696987912,4.38037161092814,0.763953367823709,0.227169183687947,4809.36969613265,1430.11423725554,249.417329159548,74.1667403394147,1202342.42403316,357528.559313884,62354.3322898869,18541.6850848537,26830440.6744881,7978300.19831505,1391445.71451551,413760.31630444,28032783.0985212,8335828.75762894,1453800.04680539,432302.001389293,0.13212314184,0.006852,0.0370222464,0.00192
"12333","Pneumococcal","Texas","0-4 years",1928242,17,1,"1 Year",0.731,377.617440122542,39.691894234831,19.5835087153242,2.05844983331091,313.42247530171,32.9442722149097,16.2543122337191,1.70851336164806,11.566241852668,1.21574376480492,0.59983351947878,0.0630493353430181,3776.17440122542,396.91894234831,195.835087153242,20.5844983331091,944043.600306354,99229.7355870774,48958.7717883105,5146.12458327728,21066466.0132222,2214325.53704917,1092521.89368462,114836.495473554,22010509.6135286,2313555.27263625,1141480.66547293,119982.620056831,0.12980925144,0.006732,0.0393361368,0.00204
