"source","vaccine","state_name","season","season_start","month","month_rank","vaccine_coverage_estimate","sample_size"
"cdc_iis","nirsevimab","South Dakota","2025-26",2025,"JAN",5,55.8095438744338,9493
"cdc_iis","nirsevimab","South Dakota","2025-26",2025,"FEB",6,54.1032270420377,10443
"cdc_iis","nirsevimab","South Dakota","2025-26",2025,"MAR",7,52.9933286516854,11392
"cdc_iis","nirsevimab","South Dakota","2025-26",2025,"APR",8,53.8623595505618,11392
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"SEP",1,5.34221198618135,39946
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"OCT",2,22.3826792266592,46603
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"NOV",3,26.9615666247348,53261
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"DEC",4,26.446143062185,59918
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"JAN",5,24.7296322999279,66576
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"FEB",6,22.6960523261371,73233
"cdc_iis","nirsevimab","Tennessee","2024-25",2024,"MAR",7,20.8847054111227,79891
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Tennessee","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","Texas","2024-25",2024,"SEP",1,0.511909182536735,188510
"cdc_iis","nirsevimab","Texas","2024-25",2024,"OCT",2,13.2788912735077,219928
"cdc_iis","nirsevimab","Texas","2024-25",2024,"NOV",3,20.5684594145123,251346
"cdc_iis","nirsevimab","Texas","2024-25",2024,"DEC",4,23.7753037869036,282764
"cdc_iis","nirsevimab","Texas","2024-25",2024,"JAN",5,24.8157920702266,314183
"cdc_iis","nirsevimab","Texas","2024-25",2024,"FEB",6,24.609882494553,345601
"cdc_iis","nirsevimab","Texas","2024-25",2024,"MAR",7,23.9481299350961,377019
"cdc_iis","nirsevimab","Texas","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Texas","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","Utah","2024-25",2024,"SEP",1,0.472255017709563,23716
"cdc_iis","nirsevimab","Utah","2024-25",2024,"OCT",2,26.9661703050455,27668
"cdc_iis","nirsevimab","Utah","2024-25",2024,"NOV",3,37.0228645520382,31621
"cdc_iis","nirsevimab","Utah","2024-25",2024,"DEC",4,42.8948921935176,35573
"cdc_iis","nirsevimab","Utah","2024-25",2024,"JAN",5,44.1557455851844,39526
"cdc_iis","nirsevimab","Utah","2024-25",2024,"FEB",6,43.833663001978,43478
"cdc_iis","nirsevimab","Utah","2024-25",2024,"MAR",7,43.3724779152875,47431
"cdc_iis","nirsevimab","Utah","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Utah","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"SEP",1,0.712945590994371,2665
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"OCT",2,33.1617883563847,3109
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"NOV",3,43.7376864621447,3553
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"DEC",4,46.2231115557779,3998
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"JAN",5,44.912201710941,4442
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"FEB",6,43.6348751534998,4886
"cdc_iis","nirsevimab","Vermont","2024-25",2024,"MAR",7,43.9399624765478,5330
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"SEP",1,0.517104216388226,2514
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"OCT",2,42.4139106716672,2933
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"NOV",3,52.3568019093079,3352
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"DEC",4,53.3545478652877,3771
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"JAN",5,52.0763723150358,4190
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"FEB",6,50.2495118246908,4609
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"MAR",7,50.2187748607796,5028
"cdc_iis","nirsevimab","Vermont","2025-26",2025,"APR",8,50.8750994431185,5028
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Virginia","2024-25",2024,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Virginia","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","Washington","2024-25",2024,"SEP",1,1.56795633773502,43241
"cdc_iis","nirsevimab","Washington","2024-25",2024,"OCT",2,23.2085158681388,50447
"cdc_iis","nirsevimab","Washington","2024-25",2024,"NOV",3,34.3653519270129,57654
"cdc_iis","nirsevimab","Washington","2024-25",2024,"DEC",4,37.6451180216155,64861
"cdc_iis","nirsevimab","Washington","2024-25",2024,"JAN",5,37.9780207581728,72068
"cdc_iis","nirsevimab","Washington","2024-25",2024,"FEB",6,37.1471100234629,79274
"cdc_iis","nirsevimab","Washington","2024-25",2024,"MAR",7,37.2070165701137,86481
"cdc_iis","nirsevimab","Washington","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Washington","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"SEP",1,2.51031636863824,8724
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"OCT",2,17.9915495725656,10177
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"NOV",3,26.5239446307282,11631
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"DEC",4,30.0267481849446,13085
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"JAN",5,31.3983079991746,14539
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"FEB",6,31.1886450322016,15993
"cdc_iis","nirsevimab","West Virginia","2024-25",2024,"MAR",7,30.4923482547143,17447
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"SEP",1,4.10212971926428,8264
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"OCT",2,28.6381080800747,9641
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"NOV",3,37.46256466104,11019
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"DEC",4,40.6340755082285,12396
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"JAN",5,41.1965439628258,13773
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"FEB",6,40.9675928981585,15151
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"MAR",7,40.3920619554695,16528
"cdc_iis","nirsevimab","West Virginia","2025-26",2025,"APR",8,40.8881897386254,16528
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"SEP",1,0.793499043977055,31380
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"OCT",2,25.94170832309,36609
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"NOV",3,37.1041372881761,41839
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"DEC",4,39.2955023476173,47069
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"JAN",5,38.8324824566435,52299
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"FEB",6,37.3150932573137,57529
"cdc_iis","nirsevimab","Wisconsin","2024-25",2024,"MAR",7,36.2816488471773,62759
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Wisconsin","2025-26",2025,"APR",8,NA,NA
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"SEP",1,1.58127767235927,3162
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"OCT",2,12.4457700650759,3688
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"NOV",3,23.0130486358244,4215
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"DEC",4,28.4900885702235,4742
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"JAN",5,30.1195672803188,5269
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"FEB",6,29.848171152519,5796
"cdc_iis","nirsevimab","Wyoming","2024-25",2024,"MAR",7,29.2266329274079,6323
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"SEP",1,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"OCT",2,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"NOV",3,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"DEC",4,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"JAN",5,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"FEB",6,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"MAR",7,NA,NA
"cdc_iis","nirsevimab","Wyoming","2025-26",2025,"APR",8,NA,NA
