"","Vaccine.Exemption","Dose","Geography.Type","Geography","School.Year","Estimate....","Population.Size","Percent.Surveyed","Footnotes","Number.of.Exemptions","Survey.Type"
"4926","Exemption","Medical Exemption","States","Arkansas","2017-18","0.1",39630,NA,"",14,"Census "
"4927","Exemption","Medical Exemption","States","California","2017-18","0.7",574702,NA,"",4190,"Census"
"4928","Exemption","Medical Exemption","States","Colorado","2017-18","0.2",65718,NA,"§",131,"Census"
"4929","Exemption","Medical Exemption","States","Connecticut","2017-18","0.3",39174,NA,"",126,"Census"
"4930","Exemption","Medical Exemption","States","Delaware","2017-18","0.1",10988,NA,"",3,"Stratified 2-stage cluster sample"
"4931","Exemption","Medical Exemption","States","District of Columbia","2017-18",NA,NA,NA,"",NA,"Census"
"4932","Exemption","Medical Exemption","States","Florida","2017-18","0.5",222397,NA,"",1051,"Census"
"4933","Exemption","Medical Exemption","States","Georgia","2017-18","0.1",131459,NA,"",102,"Census"
"4934","Exemption","Medical Exemption","States","Hawaii","2017-18","0.1",16325,NA,"<",4,"Stratified 2-stage cluster sample"
"4935","Exemption","Medical Exemption","States","Idaho","2017-18","0.4",22553,NA,"",93,"Census"
"4936","Exemption","Medical Exemption","States","Illinois","2017-18","0.2",144858,NA,"§",290,"Census"
"4937","Exemption","Medical Exemption","States","Indiana","2017-18","0.2",84296,NA,"",156,"Voluntary Response"
"4938","Exemption","Medical Exemption","States","Iowa","2017-18","0.2",39632,NA,"",93,"Census"
"4939","Exemption","Medical Exemption","States","Kansas","2017-18","0.3",38484,NA,"",125,"Stratified 2-stage cluster sample"
"4940","Exemption","Medical Exemption","States","Kentucky","2017-18","0.3",55152,NA,"",174,"Census"
"4941","Exemption","Medical Exemption","States","Louisiana","2017-18","0.1",58277,NA,"",61,"Census"
"4942","Exemption","Medical Exemption","States","Maine","2017-18","0.3",13255,NA,"",34,"Census "
"4943","Exemption","Medical Exemption","States","Maryland","2017-18","0.6",68528,NA,"",390,"Census"
"4944","Exemption","Medical Exemption","States","Massachusetts","2017-18","0.3",63377,NA,"",166,"Census"
"4945","Exemption","Medical Exemption","States","Michigan","2017-18","0.2",119028,NA,"",251,"Census"
"4946","Exemption","Medical Exemption","States","Minnesota","2017-18","0.2",69807,NA,"§",140,"Census"
"4947","Exemption","Medical Exemption","States","Mississippi","2017-18","0.1",39284,NA,"",38,"Census"
"4948","Exemption","Medical Exemption","States","Missouri","2017-18","0.2",73113,NA,"§",146,"Census"
"4949","Exemption","Medical Exemption","States","Montana","2017-18","0.4",12188,NA,"",48,"Census"
"4950","Exemption","Medical Exemption","States","Nebraska","2017-18","0.7",26313,NA,"",192,"Census"
"4951","Exemption","Medical Exemption","States","Nevada","2017-18","0.1",37178,NA,"",26,"Stratified 2-stage cluster sample"
"4952","Exemption","Medical Exemption","States","New Hampshire","2017-18","0.2",12165,NA,"",22,"Census"
"4953","Exemption","Medical Exemption","States","New Jersey","2017-18","0.2",107630,NA,"",171,"Census"
"4954","Exemption","Medical Exemption","States","New Mexico","2017-18","0.2",26896,NA,"",51,"Stratified 2-stage cluster sample"
"4955","Exemption","Medical Exemption","States","New York","2017-18","0.2",226456,NA,"",349,"Census"
"4956","Exemption","Medical Exemption","States","North Carolina","2017-18","0.2",127197,NA,"",284,"Census"
"4957","Exemption","Medical Exemption","States","North Dakota","2017-18","0.3",10365,NA,"",31,"Census"
"4958","Exemption","Medical Exemption","States","Ohio","2017-18","0.2",138753,NA,"",336,"Census"
"4959","Exemption","Medical Exemption","States","Oklahoma","2017-18","0.2",53898,NA,"",91,"Census (public). voluntary response (private)"
"4960","Exemption","Medical Exemption","States","Oregon","2017-18","0.1",45818,NA,"",62,"Census"
"4961","Exemption","Medical Exemption","States","Pennsylvania","2017-18","0.5",141571,NA,"",638,"Voluntary response"
"4962","Exemption","Medical Exemption","States","Rhode Island","2017-18","0.1",11025,NA,"",10,"Census"
"4963","Exemption","Medical Exemption","States","South Carolina","2017-18","0.2",58458,NA,"",119,"Stratified 1-stage cluster sample"
"4964","Exemption","Medical Exemption","States","South Dakota","2017-18","0.2",12125,NA,"",23,"Census"
"4965","Exemption","Medical Exemption","States","Tennessee","2017-18","0.1",78743,NA,"",114,"Census"
"4966","Exemption","Medical Exemption","States","Texas","2017-18","0.2",387981,NA,"",780,"Census"
"4967","Exemption","Medical Exemption","States","Utah","2017-18","0.2",48827,NA,"",80,"Census"
"4968","Exemption","Medical Exemption","States","Vermont","2017-18","0.2",6255,NA,"",13,"Census"
"4969","Exemption","Medical Exemption","States","Virginia","2017-18","0.4",100581,NA,"",384,"Stratified 2-stage cluster sample"
"4970","Exemption","Medical Exemption","States","Washington","2017-18","0.7",85118,NA,"",621,"Census"
"4971","Exemption","Medical Exemption","States","West Virginia","2017-18","0.2",19519,NA,"‡‡",32,"Voluntary response"
"4972","Exemption","Medical Exemption","States","Wisconsin","2017-18","0.2",66178,NA,"",164,"Stratified 2-stage cluster sample"
"4973","Exemption","Medical Exemption","States","Wyoming","2017-18",NA,NA,NA,"",NA,"Not conducted "
"4974","Exemption","Medical Exemption","States","Alabama","2018-19","0.1",77739,NA,"†",62,"Census"
"4975","Exemption","Medical Exemption","States","Alaska","2018-19","0.5",10316,NA,"†",51,"Voluntary response"
"4976","Exemption","Medical Exemption","States","Arizona","2018-19","0.1",79981,NA,"<. ‡",26,"Census"
"4977","Exemption","Medical Exemption","States","California","2018-19","0.6",568947,NA,"‡.†",3434,"Census"
"4978","Exemption","Medical Exemption","States","Colorado","2018-19","0.2",64191,NA,"§",115,"Census"
"4979","Exemption","Medical Exemption","States","Connecticut","2018-19","0.2",38230,NA,"†",86,"Census"
"4980","Exemption","Medical Exemption","States","Delaware","2018-19","0.3",10798,NA,"†",28,"Stratified 2-stage cluster sample"
"4981","Exemption","Medical Exemption","States","District of Columbia","2018-19",NA,NA,NA,"",NA,"Census"
"4982","Exemption","Medical Exemption","States","Florida","2018-19","0.4",224641,NA,"†",828,"Census"
"4983","Exemption","Medical Exemption","States","Georgia","2018-19","0.1",131275,NA,"†",124,"Census"
"4984","Exemption","Medical Exemption","States","Hawaii","2018-19","0.1",16051,NA,"†",10,"Stratified 2-stage cluster sample"
"4985","Exemption","Medical Exemption","States","Idaho","2018-19","0.4",22995,NA,"||",82,"Census"
"4986","Exemption","Medical Exemption","States","Illinois","2018-19","0.2",143876,NA,"§. †",346,"Census"
"4987","Exemption","Medical Exemption","States","Indiana","2018-19","0.3",82324,NA,"†",252,"Census"
"4988","Exemption","Medical Exemption","States","Iowa","2018-19","0.2",40624,NA,"†",87,"Census"
"4989","Exemption","Medical Exemption","States","Kansas","2018-19","0.3",37838,NA,"†",122,"Stratified 2-stage cluster sample"
"4990","Exemption","Medical Exemption","States","Kentucky","2018-19","0.3",55587,NA,"†",140,"Census"
"4991","Exemption","Medical Exemption","States","Louisiana","2018-19","0.1",56203,NA,"",53,"Census"
"4992","Exemption","Medical Exemption","States","Maine","2018-19","0.6",13419,NA,"",79,"Census"
"4993","Exemption","Medical Exemption","States","Maryland","2018-19","0.4",71431,NA,"†",299,"Census"
"4994","Exemption","Medical Exemption","States","Massachusetts","2018-19","0.3",65279,NA,"†",171,"Census"
"4995","Exemption","Medical Exemption","States","Michigan","2018-19","0.2",118632,NA,"",296,"Census"
"4996","Exemption","Medical Exemption","States","Minnesota","2018-19","0.2",70085,NA,"§. ||",163,"Census"
"4997","Exemption","Medical Exemption","States","Mississippi","2018-19","0.1",37775,NA,"‡.†",47,"Census"
"4998","Exemption","Medical Exemption","States","Missouri","2018-19","0.2",72687,NA,"§. †",129,"Census"
"4999","Exemption","Medical Exemption","States","Montana","2018-19","0.2",12480,NA,"†",27,"Census"
"5000","Exemption","Medical Exemption","States","Nebraska","2018-19","0.5",26925,NA,"†.§§",127,"Census"
"5001","Exemption","Medical Exemption","States","Nevada","2018-19","0.2",37971,NA,"†",70,"Stratified 2-stage cluster sample"
"5002","Exemption","Medical Exemption","States","New Hampshire","2018-19","0.2",12421,NA,"†",29,"Census"
"5003","Exemption","Medical Exemption","States","New Jersey","2018-19","0.2",109161,NA,"†",183,"Census"
"5004","Exemption","Medical Exemption","States","New Mexico","2018-19","0.3",25269,NA,"†",84,"Census"
"5005","Exemption","Medical Exemption","States","New York","2018-19","0.1",220495,NA,"†",315,"Census"
"5006","Exemption","Medical Exemption","States","North Carolina","2018-19","0.1",124343,NA,"†",167,"Census (public). voluntary response (private)"
"5007","Exemption","Medical Exemption","States","North Dakota","2018-19","0.3",10382,NA,"",36,"Census"
"5008","Exemption","Medical Exemption","States","Ohio","2018-19","0.2",139679,NA,"||",334,"Census (public). voluntary response (private)"
"5009","Exemption","Medical Exemption","States","Oklahoma","2018-19","0.1",54806,NA,"",79,"Census (public). voluntary response (private)"
